imo,load_type,quantity
9844514,fish,0
9865855,containers,0
9519509,chemical,0
9772618,cargo,0
8307480,bulk,0
8007157,cargo,0
9133458,ore,0
9191163,chemical,0
8608030,bulk,0
9296793,bulk,0
8712398,refrigerated,0
9759214,fuel,0
9367932,containers,0
1034383,cargo,0
7705398,containers,0
9395082,containers,0
8525587,bulk,0
9156333,cargo,0
9617662,bulk,0
7382249,oil,0
9639646,containers,0
8407280,bulk,0
9489584,chemical,0
9288411,bulk,0
9509475,cargo,0
9944326,bulk,0
9783514,containers,0
9694713,cargo,0
9723071,oil,0
9401788,cargo,0
9527154,bulk,0
9330159,cargo,0
9576703,cargo,0
8624890,cargo,0
9830757,fuel,0
9590838,bulk,0
7311604,LPG,0
9499216,cargo,0
9850587,containers,0
9630406,containers,0
9998303,cargo,0
8106379,bulk,0
9099779,fuel,0
8323903,bulk,0
9923152,oil,0
7642223,chemical,0
9162502,chemical,0
9708813,containers,0
9445631,oil,0
7910199,cargo,0
9340893,bulk,0
9872315,vehicles,0
9968190,cargo,0
1034539,cargo,0
9375874,cargo,0
8623286,oil,0
9151321,cement,0
9826847,oil,0
9449235,chemical,0
8300523,bulk,0
7942582,cargo,0
9945459,LNG,0
8613736,oil,0
7395234,bulk,0
7802483,cargo,0
8513326,cargo,0
6514869,bulk,0
9836919,bulk,0
9453212,bulk,0
9606481,LPG,0
8702525,cement,0
9445928,oil,0
9809526,fuel,0
9700574,cargo,0
9926415,bulk,0
9855812,LNG,0
9425899,bulk,0
9833670,oil,0
9739147,cement,0
9669615,bulk,0
9077410,ore,0
9784283,containers,0
9739537,ore,0
9650004,oil,0
9351335,cargo,0
9100504,cargo,0
8884218,oil,0
1135917,cargo,0
9885441,cargo,0
9848883,containers,0
9974773,containers,0
9290127,containers,0
9700201,vehicles,0
7397294,cargo,0
9829409,chemical,0
9464132,cargo,0
9238571,bulk,0
9710206,chemical,0
1030909,bulk,0
9613769,bulk,0
9380972,chemical,0
7816549,chemical,0
8821656,bulk,0
9645061,chemical,0
9424754,chemical,0
9337250,containers,0
1062158,cargo,0
9124093,cargo,0
9936692,bulk,0
8038261,cargo,0
9574169,bulk,0
9390202,cargo,0
8732879,oil,0
9711561,chemical,0
8911061,oil,0
9363974,cargo,0
9240653,cargo,0
9068835,cargo,0
8818946,oil,0
9966996,containers,0
9220847,containers,0
9142875,cargo,0
9082049,cargo,0
8118633,oil,0
1051678,vehicles,0
9597068,bulk,0
8723402,refrigerated,0
8113645,cargo,0
9381706,bulk,0
9062697,oil,0
9763320,containers,0
8026828,bulk,0
9145920,refrigerated,0
8652756,cargo,0
9565144,cargo,0
9949259,wood chips,0
9445459,oil,0
9584152,bulk,0
8844464,cargo,0
9262728,containers,0
9322865,containers,0
9789116,cargo,0
9309083,chemical,0
9922134,cargo,0
9118991,chemical,0
9802918,fuel,0
1053614,chemical,0
9722950,bulk,0
9332676,containers,0
9932531,containers,0
9304502,vehicles,0
7129776,cargo,0
9692698,bulk,0
9885087,oil,0
9330733,cargo,0
8715314,bulk,0
9590735,bulk,0
9552769,bulk,0
9904390,cargo,0
8721349,cargo,0
9311464,bulk,0
9066758,bulk,0
9087881,oil,0
9823364,cargo,0
9675262,bulk,0
7931129,oil,0
8422955,bulk,0
1032438,containers,0
9700550,vehicles,0
9364277,bulk,0
8225711,refrigerated,0
9577018,cargo,0
9100102,bulk,0
8798835,cargo,0
9197571,chemical,0
9217876,cargo,0
9320491,oil,0
9523457,oil,0
9441427,bulk,0
7719129,cargo,0
9656175,bulk,0
9416795,chemical,0
8820183,cargo,0
9571284,cargo,0
9575527,bulk,0
9405928,chemical,0
9138185,cargo,0
9172519,cargo,0
9466996,cargo,0
7900211,vehicles,0
1024912,chemical,0
1082897,cargo,0
9140164,cargo,0
9264465,chemical,0
9635535,oil,0
9310549,wood chips,0
9946386,LNG,0
7730654,cargo,0
8353697,bulk,0
9496422,oil,0
9484170,oil,0
9429053,bulk,0
9992579,chemical,0
9866952,chemical,0
9510539,bulk,0
9146584,bulk,0
7532997,bulk,0
9450349,containers,0
8870619,cargo,0
9429302,oil,0
9856995,asphalt,0
9992880,LNG,0
9322657,LPG,0
9979292,oil,0
9484924,containers,0
9000546,oil,0
8901133,bulk,0
9488827,cargo,0
9303675,containers,0
8414776,cargo,0
9561930,oil,0
7000229,cargo,0
9826110,oil,0
9097551,chemical,0
9610808,oil,0
9163465,bulk,0
9167186,chemical,0
8208347,oil,0
9206396,LPG,0
1059797,bulk,0
9352884,bulk,0
9148130,cargo,0
9720304,bulk,0
9883716,bulk,0
1074943,cargo,0
9981116,containers,0
7229552,cargo,0
9955595,bulk,0
9440320,bulk,0
9298129,cargo,0
9843649,chemical,0
1014395,bulk,0
9989364,bulk,0
9439711,containers,0
8312150,bulk,0
9590498,cargo,0
9680102,chemical,0
9520223,cargo,0
8109060,cargo,0
9657454,oil,0
9299410,chemical,0
9502661,oil,0
8501713,containers,0
9844538,cargo,0
8907553,oil,0
8914568,containers,0
8325884,bulk,0
8902656,ore,0
8125569,bulk,0
9344100,oil,0
7931014,bulk,0
7725166,cargo,0
9229635,bulk,0
9984388,oil,0
9354820,containers,0
8201612,cargo,0
7018226,cargo,0
1093547,bulk,0
9774898,chemical,0
9936630,containers,0
9181132,refrigerated,0
9595010,oil,0
8609931,cargo,0
8221739,cargo,0
9346550,cargo,0
8655875,cargo,0
8712764,chemical,0
9687760,bulk,0
9505974,chemical,0
9519327,containers,0
9402964,oil,0
9289104,containers,0
9979084,vehicles,0
1050844,bulk,0
7333755,cargo,0
9853125,bulk,0
8313013,fish,0
9490624,bulk,0
9323900,bulk,0
8713835,bulk,0
8660040,cargo,0
8892538,cargo,0
9158745,containers,0
8838506,bulk,0
8301292,cargo,0
9166821,cargo,0
8902395,containers,0
9968499,bulk,0
9043043,oil,0
9640360,bulk,0
8667610,cargo,0
9284300,bulk,0
8821905,oil,0
9893450,cargo,0
9217656,bulk,0
8809919,oil,0
9563471,oil,0
9498224,bulk,0
9390965,chemical,0
5156828,cargo,0
8803458,bulk,0
7903275,bulk,0
9165542,oil,0
9419589,cargo,0
8763218,cargo,0
8678748,asphalt,0
9643506,bulk,0
8800236,refrigerated,0
8742123,cargo,0
9248423,oil,0
8615796,oil,0
9216717,oil,0
9882229,containers,0
9966063,cargo,0
9558165,bulk,0
9813113,ore,0
9327578,containers,0
9072161,bulk,0
9846316,bulk,0
9003653,cargo,0
9466336,cargo,0
8420608,chemical,0
9261011,bulk,0
9059157,cargo,0
1118634,oil,0
8224169,oil,0
6700652,fish,0
9279927,chemical,0
9415478,chemical,0
9692894,cargo,0
7942958,cargo,0
9116199,containers,0
8874172,chemical,0
9494151,bulk,0
8203309,containers,0
8516732,cargo,0
9748423,bulk,0
9255476,cargo,0
9655937,chemical,0
1046427,containers,0
9418781,cargo,0
9188790,vehicles,0
1017426,cargo,0
9728174,bulk,0
9512202,bulk,0
9952397,containers,0
9760639,containers,0
9195418,cargo,0
8856479,cargo,0
9516674,bulk,0
9124146,bulk,0
1026362,cargo,0
7929334,bulk,0
9244295,bulk,0
8313609,cargo,0
9603532,bulk,0
9845075,chemical,0
9070905,oil,0
9278791,bulk,0
9270464,containers,0
9805049,cargo,0
9143025,containers,0
9453119,oil,0
9550993,cargo,0
9418975,cargo,0
9221126,bulk,0
9507726,LPG,0
9859571,cargo,0
9519028,cargo,0
9403023,bulk,0
9591519,bulk,0
9527623,chemical,0
9687526,containers,0
7621982,cargo,0
9357951,containers,0
8879500,cargo,0
7226952,cargo,0
9749843,bulk,0
9336854,bulk,0
9769740,cargo,0
9208485,oil,0
8316297,bulk,0
9397157,oil,0
9674579,containers,0
8919271,oil,0
9306122,oil,0
9103972,cargo,0
7333896,cargo,0
9234989,containers,0
9543677,bulk,0
8028668,cargo,0
9634593,oil,0
7433713,bulk,0
9318917,livestock,0
7717743,cargo,0
9110248,cargo,0
9374507,chemical,0
9781516,cement,0
7334383,cargo,0
7901277,LPG,0
7920314,refrigerated,0
9448011,bulk,0
9200653,bulk,0
9359636,chemical,0
9285720,chemical,0
7125249,cargo,0
9419242,cargo,0
9001136,cargo,0
9780251,oil,0
9954682,cargo,0
9224790,bulk,0
9631230,bulk,0
9788540,chemical,0
9129665,limestone,0
7929487,bulk,0
8611013,cargo,0
9823857,cargo,0
9553995,containers,0
9064190,containers,0
9966506,cargo,0
9495947,bulk,0
9727560,chemical,0
9122526,containers,0
9649744,oil,0
9657246,cargo,0
9715701,LPG,0
7379618,refrigerated,0
8947735,cargo,0
8908844,cargo,0
8811106,cargo,0
9963566,cargo,0
9564073,chemical,0
8401523,containers,0
9900746,chemical,0
9595515,containers,0
9550606,oil,0
7052179,livestock,0
9905916,oil,0
9486271,cargo,0
8419154,containers,0
8917089,oil,0
8716174,vehicles,0
9120102,cargo,0
9312834,vehicles,0
9326299,bulk,0
9809291,chemical,0
7367873,cargo,0
9285328,chemical,0
9176498,limestone,0
9595888,bulk,0
8920086,oil,0
9808871,bulk,0
9969027,bulk,0
9667485,chemical,0
9482677,bulk,0
9436331,cargo,0
9593969,ore,0
9670119,containers,0
9491575,cargo,0
8738201,cargo,0
9210440,vehicles,0
9391282,chemical,0
8419702,containers,0
9301811,containers,0
9866407,bulk,0
9053828,cargo,0
9114658,oil,0
9476812,chemical,0
9984845,cargo,0
9200380,bulk,0
8031407,cargo,0
9455894,bulk,0
9874985,bulk,0
9194646,chemical,0
8111788,cargo,0
9195690,cargo,0
9642019,chemical,0
9482811,bulk,0
9246578,LNG,0
9646900,bulk,0
9699309,cargo,0
9116917,oil,0
9107631,bulk,0
9328663,chemical,0
8732726,oil,0
9888625,bulk,0
9041502,oil,0
9521174,cargo,0
9520754,oil,0
9825025,fuel,0
9019846,oil,0
1094149,cargo,0
9230153,bulk,0
1057361,bulk,0
9661455,oil,0
9067049,oil,0
9966958,containers,0
9550644,oil,0
9342138,cargo,0
9511349,bulk,0
9379818,chemical,0
9019987,cargo,0
9880788,fish,0
9048603,refrigerated,0
9958884,bulk,0
8403076,cargo,0
9287936,oil,0
9936202,containers,0
9116369,containers,0
8921561,cargo,0
9407225,chemical,0
9609512,bulk,0
9523811,LPG,0
8627804,cargo,0
9177026,vehicles,0
9433107,bulk,0
9977775,chemical,0
9547439,bulk,0
9505687,chemical,0
9849746,bulk,0
9346914,chemical,0
9290505,chemical,0
9450143,bulk,0
9569607,oil,0
9500948,bulk,0
9786736,containers,0
8847131,refrigerated,0
9797864,LPG,0
9667318,containers,0
9294018,containers,0
9498303,bulk,0
9452787,cargo,0
9494591,containers,0
1142609,cargo,0
9044358,refrigerated,0
9430806,bulk,0
9528380,chemical,0
9307279,containers,0
9140449,LPG,0
9803388,livestock,0
9255713,LPG,0
9767742,chemical,0
9792917,bulk,0
9508378,chemical,0
8230663,oil,0
9582829,cargo,0
9137935,nuclear fuel,0
9152789,containers,0
7907544,vehicles,0
9426192,bulk,0
9228095,bulk,0
9744300,cargo,0
9278167,bulk,0
9185463,vehicles,0
9682576,LNG,0
9655391,fuel,0
9603714,bulk,0
9074810,cargo,0
8922395,cargo,0
9372585,containers,0
9888637,chemical,0
9965435,LNG,0
9926661,oil,0
8917584,refrigerated,0
9983463,containers,0
9676670,cargo,0
9707833,bulk,0
9922885,oil,0
7109556,cargo,0
7362744,oil,0
9418080,cargo,0
8401729,cargo,0
1028322,cargo,0
9178408,bulk,0
8405921,containers,0
9510230,cargo,0
1085837,bulk,0
9488229,bulk,0
9843209,oil,0
9346079,chemical,0
8230766,oil,0
8955653,cargo,0
9601754,chemical,0
9832420,bulk,0
9144914,chemical,0
8322935,bulk,0
9334002,containers,0
7521912,cargo,0
1061403,cargo,0
9175224,oil,0
7604350,cargo,0
8102799,cargo,0
9763916,bulk,0
9963231,containers,0
9393955,oil,0
8738055,cargo,0
8118138,bulk,0
9502453,chemical,0
9440332,bulk,0
9758882,bulk,0
8117237,containers,0
9215086,chemical,0
9926568,chemical,0
9168465,bulk,0
9638367,cargo,0
9439046,bulk,0
9660798,vehicles,0
9296626,bulk,0
8517023,oil,0
9216042,chemical,0
9332810,oil,0
8821670,LPG,0
8770041,oil,0
8326096,refrigerated,0
8420490,chemical,0
9011193,wood chips,0
9548990,oil,0
8851388,cargo,0
9999797,bulk,0
9725134,containers,0
9264910,LNG,0
8416164,bulk,0
9800099,LPG,0
9115949,livestock,0
7632670,cargo,0
9805025,cargo,0
9979527,cargo,0
8881345,fuel,0
9923607,oil,0
8889567,oil,0
8601800,cargo,0
9483566,cement,0
9291389,bulk,0
9377028,oil,0
9927108,containers,0
9792474,oil,0
7932680,cargo,0
9003744,oil,0
8509844,cargo,0
8748244,cargo,0
9472529,oil,0
8901030,cargo,0
9742807,LNG,0
9629055,containers,0
9702041,LPG,0
9327372,oil,0
9446506,bulk,0
9985265,cargo,0
9678109,cargo,0
1071329,cargo,0
9226035,cargo,0
9170298,bulk,0
9267601,bulk,0
9235816,containers,0
9074030,cargo,0
9555450,bulk,0
8405220,bulk,0
9429182,oil,0
7529861,cargo,0
9224283,oil,0
9853527,chemical,0
9499618,bulk,0
9362205,bulk,0
1074814,chemical,0
9482483,bulk,0
9927201,oil,0
9070101,cement,0
7928067,bulk,0
9741865,bulk,0
9159347,bulk,0
9818539,chemical,0
9478743,bulk,0
8005719,bulk,0
8221674,bulk,0
9496343,bulk,0
9702572,bulk,0
7385564,cargo,0
9196357,refrigerated,0
9851787,LNG,0
9666273,bulk,0
9344344,chemical,0
9367970,containers,0
9945526,bulk,0
9347152,chemical,0
9667667,cargo,0
9681467,bulk,0
9284207,vehicles,0
9646948,cargo,0
1024015,oil,0
9969857,containers,0
1044704,cargo,0
9612765,containers,0
9224037,bulk,0
8654417,chemical,0
7703003,cargo,0
9484118,oil,0
9247558,containers,0
8877825,cargo,0
9722170,oil,0
9479369,ore,0
8308692,fuel,0
8859263,cargo,0
1104956,chemical,0
9221839,containers,0
9177040,vehicles,0
9725457,bulk,0
1089924,chemical,0
1074785,cargo,0
9965784,bulk,0
9780885,containers,0
1054620,oil,0
9361720,cargo,0
9377042,chemical,0
9939981,bulk,0
8612251,vehicles,0
9595400,bulk,0
7909085,cement,0
9160243,bulk,0
9558098,oil,0
8915275,cargo,0
9330460,chemical,0
9950117,containers,0
9291638,oil,0
9464560,chemical,0
9446477,vehicles,0
9687227,bulk,0
9840453,ore,0
9147746,chemical,0
7332713,refrigerated,0
9355020,chemical,0
9160839,oil,0
9501215,bulk,0
1026738,oil,0
9130896,oil,0
9774018,cargo,0
9312509,oil,0
9291224,LPG,0
9932816,wood chips,0
9942172,wood chips,0
1032969,chemical,0
7705439,ore,0
9236614,oil,0
9356426,oil,0
9754496,bulk,0
9279056,cargo,0
9775385,bulk,0
8671752,bulk,0
9964285,vehicles,0
7929877,cargo,0
9961922,bulk,0
8717518,cargo,0
8306010,fuel,0
5146419,cargo,0
9358321,chemical,0
9510199,bulk,0
9714587,cargo,0
9737383,oil,0
9100138,cargo,0
9336608,bulk,0
9365661,cargo,0
9659103,LPG,0
8613358,cargo,0
1026386,cargo,0
9426178,chemical,0
8706844,chemical,0
9425825,bulk,0
9217981,oil,0
9255567,chemical,0
8964020,cargo,0
9981001,cargo,0
9560338,cargo,0
9191577,cargo,0
7002277,bulk,0
1047275,containers,0
9334715,bulk,0
8024909,containers,0
7116212,cargo,0
8309555,chemical,0
9898498,chemical,0
9410002,chemical,0
6808454,cargo,0
8991188,cargo,0
9993872,chemical,0
8898453,cargo,0
7372414,cargo,0
8820822,containers,0
9395317,oil,0
9092604,cargo,0
9368625,cargo,0
1025722,oil,0
9402471,oil,0
9986221,bulk,0
9400590,containers,0
8511249,LPG,0
8231069,oil,0
9484340,containers,0
9383869,oil,0
8913435,containers,0
9986714,containers,0
9284142,containers,0
7819412,bulk,0
9223552,bulk,0
9570644,cargo,0
9180619,cargo,0
6829111,cargo,0
9651967,cargo,0
8103157,bulk,0
9354600,cargo,0
9182394,cargo,0
8704030,oil,0
9944144,chemical,0
9342516,containers,0
1115589,oil,0
7820966,containers,0
7721964,cargo,0
9765562,LPG,0
9262285,chemical,0
9580780,cargo,0
9398773,containers,0
8917716,cargo,0
8709729,containers,0
9728112,cargo,0
9304071,bulk,0
1027316,bulk,0
8511536,oil,0
9943841,LNG,0
7707920,refrigerated,0
9254111,bulk,0
9961491,LNG,0
9783394,oil,0
9472012,cargo,0
9013701,chemical,0
8879328,oil,0
9400928,cargo,0
8214619,cargo,0
9879533,containers,0
9812406,chemical,0
9437335,cargo,0
8607725,cargo,0
9595620,oil,0
9372327,vehicles,0
9352420,containers,0
9918963,chemical,0
9856634,chemical,0
9621077,LNG,0
9851816,bulk,0
9597329,oil,0
9398436,containers,0
9150860,containers,0
9892559,bulk,0
7921849,bulk,0
9678642,containers,0
9719202,cargo,0
8033742,oil,0
7013721,cargo,0
9297307,chemical,0
7530834,cargo,0
8404575,refrigerated,0
9705823,oil,0
9912543,cargo,0
9920722,bulk,0
7427609,cargo,0
8823939,oil,0
9891684,oil,0
9169421,oil,0
9710593,bulk,0
9119426,cargo,0
8029820,bulk,0
9960174,bulk,0
9846483,chemical,0
9815422,containers,0
9686223,cargo,0
9292242,containers,0
9820714,oil,0
9392743,chemical,0
9504035,containers,0
8507614,vehicles,0
7219909,oil,0
8882155,fish,0
9020833,LPG,0
9647148,cargo,0
8913605,oil,0
4903248,oil,0
9880104,bulk,0
8806814,containers,0
9289013,bulk,0
7624398,cargo,0
9133836,LPG,0
8217556,vehicles,0
9266683,cargo,0
9814909,chemical,0
9868340,containers,0
9681211,oil,0
8740084,oil,0
7637022,cargo,0
9542908,chemical,0
9441362,bulk,0
9655432,cargo,0
5388433,cargo,0
9914515,bulk,0
8035934,cargo,0
9749491,oil,0
9291054,containers,0
9590137,chemical,0
9329526,containers,0
9176682,containers,0
8028620,bulk,0
8121719,bulk,0
9701712,bulk,0
9977555,bulk,0
7382782,chemical,0
9698355,chemical,0
9480368,chemical,0
8103482,bulk,0
9711327,bulk,0
9523108,containers,0
9117600,cargo,0
9109706,bulk,0
9322815,LNG,0
9565546,vehicles,0
8912405,bulk,0
9267998,oil,0
8830293,oil,0
7801910,cargo,0
9594846,oil,0
9118795,cargo,0
9440966,bulk,0
9839143,containers,0
9058672,oil,0
9149811,cargo,0
7614678,cargo,0
9474539,chemical,0
8318013,containers,0
9374325,oil,0
7211191,cargo,0
1018016,bulk,0
9699335,bulk,0
9729207,bulk,0
8021878,LPG,0
9687306,containers,0
8912481,cargo,0
9210000,vehicles,0
9209910,bulk,0
9094664,cargo,0
8804244,refrigerated,0
9825063,fuel,0
9084891,oil,0
9597654,bulk,0
1062964,bulk,0
9968279,containers,0
8224016,oil,0
8360808,oil,0
8204119,cargo,0
9812171,oil,0
9844186,chemical,0
9325104,bulk,0
9193692,bulk,0
8211514,vehicles,0
9598995,bulk,0
9188477,chemical,0
7431105,cargo,0
9453365,containers,0
9226607,LPG,0
9292486,oil,0
8989630,cargo,0
9215907,containers,0
7306738,chemical,0
9972969,LNG,0
9938729,cargo,0
7035494,LNG,0
8324256,cargo,0
9987237,bulk,0
7937317,cargo,0
9962988,cargo,0
9686857,chemical,0
8029703,bulk,0
8910603,cargo,0
9506526,oil,0
9358541,oil,0
9198783,chemical,0
8704432,wood chips,0
8685260,cargo,0
9454577,bulk,0
8021854,oil,0
9387695,chemical,0
9539212,vehicles,0
9245249,bulk,0
8516653,chemical,0
8009454,cargo,0
9701217,LNG,0
9042221,bulk,0
9622837,bulk,0
9308508,containers,0
9894076,oil,0
9549748,fuel,0
9527025,containers,0
9255048,fish,0
8230962,oil,0
7368073,cargo,0
8320626,cargo,0
9625140,LNG,0
9810159,LPG,0
9120920,containers,0
7813030,bulk,0
9401295,LNG,0
8952455,chemical,0
9188013,bulk,0
9838060,bulk,0
7701782,bulk,0
9638173,bulk,0
8005472,bulk,0
1125924,containers,0
9368778,chemical,0
9321691,oil,0
9612478,cargo,0
1048047,chemical,0
9367853,containers,0
8220163,bulk,0
9423499,bulk,0
9377937,bulk,0
9471252,bulk,0
9747883,bulk,0
9308675,containers,0
9545912,cargo,0
9652014,oil,0
9174490,vehicles,0
7604831,cargo,0
1142283,cargo,0
9559640,LPG,0
9299032,containers,0
9431630,containers,0
8985438,fuel,0
9612791,containers,0
9842463,cargo,0
7379553,refrigerated,0
9378278,LNG,0
9310513,cargo,0
8016639,bulk,0
8836742,cargo,0
9214549,bulk,0
9424053,chemical,0
8626549,oil,0
1020875,LPG,0
9971850,cargo,0
7203223,refrigerated,0
8917728,cargo,0
9557331,cargo,0
9063964,containers,0
9109550,bulk,0
9344887,cargo,0
8617081,oil,0
9603374,bulk,0
9977359,bulk,0
9894284,bulk,0
9503237,oil,0
9651010,cargo,0
9057226,cargo,0
8358506,cargo,0
7706720,cargo,0
9219343,containers,0
8786478,fish,0
9488009,bulk,0
9189146,oil,0
8318087,cargo,0
8322973,chemical,0
5166366,oil,0
9913987,bulk,0
9350159,containers,0
9357535,containers,0
9116711,containers,0
9180982,oil,0
7419353,cargo,0
9543249,bulk,0
9827243,vehicles,0
9277814,vehicles,0
8719372,cargo,0
7611858,bulk,0
9551351,bulk,0
1063695,bulk,0
9948762,containers,0
7649271,cargo,0
9015541,containers,0
9012707,oil,0
9056399,bulk,0
9597288,cargo,0
9698264,containers,0
9166833,cargo,0
9335094,chemical,0
9652727,chemical,0
9203253,oil,0
7367445,vehicles,0
9721138,LPG,0
9054767,cargo,0
9185061,wood chips,0
8011471,timber,0
1057232,bulk,0
9110597,oil,0
9125592,containers,0
9882413,chemical,0
9191230,chemical,0
9393565,cargo,0
9841201,wood chips,0
1108108,cargo,0
9505144,oil,0
9061198,refrigerated,0
9237412,oil,0
9930777,oil,0
9020467,asphalt,0
7414183,bulk,0
9748784,bulk,0
9754769,containers,0
9689990,oil,0
9502374,oil,0
9900083,bulk,0
1050727,bulk,0
9122851,bulk,0
9467275,containers,0
1039682,chemical,0
9960590,LNG,0
9703241,bulk,0
9280988,chemical,0
8401767,bulk,0
9790969,chemical,0
8627787,cargo,0
9122239,containers,0
8874079,cargo,0
8818740,containers,0
9788320,oil,0
9455741,chemical,0
9336074,vehicles,0
9495612,cargo,0
9425473,bulk,0
8309452,bulk,0
9840491,bulk,0
9715799,bulk,0
8955134,bulk,0
7615309,livestock,0
9604938,vehicles,0
8117093,oil,0
8414532,oil,0
9143518,containers,0
9947378,oil,0
9161077,LPG,0
9336763,bulk,0
9542867,cargo,0
9723772,oil,0
9230397,oil,0
9295024,oil,0
9193680,containers,0
9238284,LPG,0
8420892,containers,0
9928372,bulk,0
9566655,bulk,0
9156682,cargo,0
9160906,containers,0
9422407,oil,0
1036109,containers,0
9731987,bulk,0
9340439,chemical,0
9192727,cargo,0
9724166,chemical,0
9607942,cargo,0
9236755,oil,0
9948322,bulk,0
9403499,cargo,0
9655808,oil,0
9828156,chemical,0
8230883,oil,0
9976707,containers,0
9636979,chemical,0
6706773,cargo,0
9446908,bulk,0
8319873,bulk,0
7214882,cargo,0
9903920,LNG,0
1036018,bulk,0
9851256,ore,0
8026165,bulk,0
9611163,cargo,0
9067996,cargo,0
9628104,bulk,0
7927491,bulk,0
7311496,cargo,0
9452919,bulk,0
9662875,oil,0
9172040,oil,0
1031056,oil,0
9981465,chemical,0
9496185,cargo,0
9351933,cargo,0
9229295,oil,0
9514224,bulk,0
8031108,cargo,0
9053593,cement,0
6826808,oil,0
9395939,containers,0
9353084,chemical,0
9880386,chemical,0
9382724,bulk,0
8128901,containers,0
8798055,cargo,0
1014577,bulk,0
8405983,oil,0
7811604,bulk,0
9419955,oil,0
9212931,cargo,0
9737498,containers,0
9883651,bulk,0
9314832,chemical,0
9966130,containers,0
9103130,cargo,0
8712087,oil,0
9947598,LNG,0
9025962,cargo,0
9899193,bulk,0
8406872,oil,0
9088407,cargo,0
9246944,chemical,0
9941257,chemical,0
7516694,cargo,0
9005390,chemical,0
7902520,cargo,0
8615760,cargo,0
9343845,bulk,0
8422917,bulk,0
9131228,cargo,0
9534030,oil,0
9606431,bulk,0
7947104,cargo,0
9724556,chemical,0
9317224,cargo,0
9955428,chemical,0
7820980,containers,0
9675119,oil,0
9406714,chemical,0
9430040,containers,0
9034640,oil,0
9643312,cargo,0
9379791,oil,0
1015674,chemical,0
9322073,chemical,0
8003321,cement,0
1060150,bulk,0
9810501,oil,0
9516521,bulk,0
9356701,containers,0
5249285,cargo,0
9800829,chemical,0
8521268,oil,0
9687588,containers,0
1075947,cargo,0
1113244,chemical,0
9290218,cement,0
5117808,cargo,0
9117703,bulk,0
9456537,bulk,0
9719068,containers,0
8671829,bulk,0
9578452,bulk,0
9332717,containers,0
9213155,bulk,0
9382748,cargo,0
9559169,cargo,0
9702106,containers,0
9843297,oil,0
9251561,oil,0
9441960,refrigerated,0
9445162,bulk,0
8913849,oil,0
9710608,bulk,0
9459369,bulk,0
9808675,bulk,0
9852327,chemical,0
9834363,cargo,0
9860647,bulk,0
9874894,chemical,0
9328429,cargo,0
9487471,chemical,0
9740172,cargo,0
7123526,cargo,0
8772130,cargo,0
9370537,LPG,0
1146447,aggregates,0
9374040,bulk,0
9738533,oil,0
7522203,cargo,0
9703643,bulk,0
9739707,cargo,0
8133889,hazardous,0
2400230,oil,0
9749348,chemical,0
9619294,bulk,0
9314375,cargo,0
8617213,oil,0
7721823,cargo,0
9534614,LPG,0
7719002,oil,0
9141118,containers,0
9898125,oil,0
9152569,chemical,0
8025680,bulk,0
9149495,chemical,0
9948384,bulk,0
9439826,chemical,0
9757565,containers,0
1035404,cargo,0
7824821,cement,0
5128467,bulk,0
9489900,oil,0
8136025,oil,0
9346043,chemical,0
9714501,chemical,0
9731200,bulk,0
9488633,cargo,0
8820949,cargo,0
9419670,chemical,0
9141405,chemical,0
9865790,cargo,0
7824613,cargo,0
8402656,cargo,0
8500161,bulk,0
9607007,bulk,0
9986635,LNG,0
9308974,oil,0
9136577,bulk,0
9459046,oil,0
1035521,cargo,0
1068657,chemical,0
9636450,bulk,0
9103960,livestock,0
8116582,LPG,0
9977282,LNG,0
9140255,cargo,0
9296858,bulk,0
9809540,LPG,0
9342774,oil,0
1121370,bulk,0
1017282,bulk,0
8661276,cargo,0
7929114,cargo,0
9374064,bulk,0
9925655,cargo,0
7625500,refrigerated,0
8214516,cargo,0
8400335,containers,0
9633733,bulk,0
9484584,cargo,0
9938896,containers,0
1104619,cargo,0
9532123,cargo,0
9591246,cargo,0
8408117,cargo,0
9608594,cargo,0
9496848,cargo,0
1065655,cargo,0
9494486,bulk,0
9509891,oil,0
9828857,bulk,0
9261451,containers,0
9302798,bulk,0
8994776,cargo,0
9049425,cargo,0
9312901,chemical,0
8712207,cargo,0
8616520,containers,0
1032737,cargo,0
1139999,cargo,0
7509732,cement,0
7364534,cargo,0
9461491,containers,0
9318149,oil,0
1054084,cargo,0
7801867,cargo,0
9696711,oil,0
9881720,cargo,0
1134420,cargo,0
9251626,containers,0
9869423,cargo,0
9580182,chemical,0
9490650,bulk,0
9987031,oil,0
9591155,bulk,0
9596832,chemical,0
7329039,cargo,0
9158147,oil,0
1063700,bulk,0
9473975,cargo,0
1037543,cargo,0
9935703,fuel,0
9281798,oil,0
8139467,cargo,0
9964417,containers,0
9433872,cargo,0
9009504,cargo,0
8811651,cargo,0
9309796,oil,0
9909065,bulk,0
9249051,oil,0
1028293,oil,0
9018555,LNG,0
9576777,chemical,0
9798662,cargo,0
9220988,cargo,0
8300169,vehicles,0
9019779,oil,0
9213727,cargo,0
9443839,chemical,0
7931234,bulk,0
8810293,vehicles,0
9364394,LPG,0
9865556,bulk,0
8417223,containers,0
9316062,bulk,0
9567817,cargo,0
9213519,cargo,0
9621120,bulk,0
9864978,LPG,0
9925825,containers,0
7904516,cargo,0
