imo,seaport_id
8804309,
9546320,
9319143,TWKEL
9123609,NOREE
9532654,
9806201,JPHIC
9137428,
8606563,RUKOR
9153197,NOOOS
3373991,CNGIS
9649627,INKAK
8911011,JPTAK
9299525,FRLEH
9345154,
8027793,HRIST
8128937,EERAJ
9840829,PTVAR
8406705,
9107021,CNYJI
8742939,IDBDJ
8402199,IDKUA
9284001,INIXY
9130236,TRTUZ
9747417,MTMAR
9909558,IDJOR
9436771,
9832365,JPMYJ
8544208,
8103913,
4537661,DKFDH
8614039,
9844277,
9363780,BRPNG
8701715,CVMIN
8419374,NOREE
8747836,PTLIS
9493121,BRTTE
1024754,AUGLT
9907744,
9205031,EELAO
9623166,
8421420,
9222675,EGALY
8527808,CNZJG
9003550,RUKOR
9542257,HKHKG
9208629,GBHUL
7932355,USLGB
8853776,JPATA
9251377,INBHU
1102075,IDWED
8308733,PLSWI
9143063,
9505522,CNNGB
9256200,QARLF
9038610,AUSYD
8774657,MRNDB
9204087,
9510204,IRASA
9321029,BRSSZ
8319550,IDKUA
9015101,NOREE
9207596,SEOEN
7012387,TRTUZ
9064841,CNXIN
9720586,
9826304,
9671527,NOOLL
8947979,UAIZM
9084114,IDLBR
8915990,ARLPS
7808126,USMKI
9691632,
9952505,BRSSZ
9975545,
8548553,CNHLJ
9865374,EGEDK
9843998,CNNGB
9849655,USPHL
9934802,ZADUR
9753143,UYMVD
9406544,GNBFA
9043938,EETOR
8106977,MXLZC
9520998,CNLYG
8990419,USNBD
7724746,INBOM
8812887,IDSKP
9727716,IRASA
7362093,
8544325,MEBAR
8514784,BRVLC
9870678,ESALG
9828338,
9718832,SGJUR
9076715,LVVNT
8323173,
8992637,USSFO
9731705,FRIRK
9146027,
9664706,TWTXG
9239898,INVTZ
9193939,
8520719,
8125090,CNZOS
7504586,
9650638,BRGTB
7715379,
9949405,NGLKK
9532434,KRYOS
9226736,
6406610,
9756547,AUCPN
7930199,
9690614,PGKIM
8703464,KRPUS
9418822,NLVLI
9350446,INBOM
9788124,DKFRC
9914060,FRUSJ
9845635,
9016844,SEOEN
8516471,VNSGN
7333846,IDKUA
1033779,SGJUR
9576882,TZDAR
9152416,IDKUA
9074145,ZARCB
8420177,
9741580,RUNJK
9561552,
8925414,
9850202,USRD4
9483205,CIABJ
9853333,FRCEQ
1070363,TRRIZ
9687370,BRPET
9754094,EELIU
9770232,FRUSJ
9993690,IDJPU
9909467,
9766566,
7641384,
9852561,CNDAL
9437517,TRYAL
9975478,ESHUV
9839569,NODRG
9417414,CDMAT
9012513,ESCAR
9279795,NOREE
9045900,
9771573,NLHAR
9575606,INBOM
8665739,VNHAP
8781399,AESHJ
8682402,HKHKG
7502069,
8007731,KRANJ
7915905,USDUT
1028683,ESCAR
6817754,
9727613,USLAX
8915160,NOREE
9289532,SGJUR
9465241,SEGOT
9813606,USJAX
7904906,
9448281,ITPMA
9317133,SEOEN
7501900,NOSTX
8132354,SEOEN
9021473,KRYOS
7008881,
8804543,TRALI
9227950,GBKBE
9646869,JPSTS
7017909,CYLMS
9330472,
9376983,QARLF
9233624,DZAZW
7328786,
9032745,PLGDY
9053397,
9212797,
9839612,TMKRW
9760574,INMAA
7521766,INBOM
8784779,
1044637,
1080643,
9545479,
7524964,
9450765,CNNTG
9189598,FRAYW
9299159,SGJUR
6402779,BHSIT
8664034,CGPNR
7306051,IRBND
9108269,
8649773,
9034339,INHZA
1010480,
9083562,JPYOK
8313623,
8223634,ZADUR
9033751,NOREE
9885037,NGWAR
6507397,FRAYW
9125700,ESCAS
9095242,ESVGO
9009566,JPKOJ
8230429,
9568122,GBLIV
9502166,MXTUX
9947873,VNHLP
9830824,SAYNB
9460605,JPKAE
9630432,EEHYA
9624005,ESTAR
8776760,
9283071,
9636515,GRELE
8974702,
9393541,EETES
9156204,TRIZM
9979022,CNQIN
9356402,
7390923,USNYC
9931812,JPYOK
9411472,
9500211,AEPRA
7821506,IDKUA
9954709,
8650239,LTKLJ
9234991,GRPIR
8977871,NOOLD
9688295,
9080493,
9834337,SNDKR
5173204,USNYC
9169615,IDKUA
9548689,VNUIH
1034709,
1010648,TRTUZ
9951123,
9561588,NGLOS
9957438,SGJUR
9337482,USLAX
9515591,GWOXB
9181948,
9145786,MASAL
9698977,SGJUR
9010022,
9264922,
9829526,MGTOA
9196199,ISRFJ
8668183,FILOV
9469479,FRAYW
9307047,SGJUR
9254238,JPOSG
9944534,IDTAB
8615813,
1144504,
8343173,
9886586,ISREY
8974788,KRKHN
9108556,JOAQJ
1010442,TRGCK
9737814,TWKHH
1077907,EELAO
9219408,SEOEN
9681807,NGPHC
9588873,SNDKR
7351848,
9307578,USMOB
9997177,ATERL
9705330,PEMRI
9247601,RUAZO
9053816,IDKUA
8821357,GHTEM
9650145,BRSPB
9557551,EGADA
9562013,JPTMK
9794604,USNYC
9471044,
9147368,NZWRE
9562556,COSMR
9158587,KHSIH
8747771,GRGLY
9401128,IEDUB
9547269,
7333339,NOREE
9721920,CNHUN
8013522,IDJPU
9375252,PLSZZ
9216884,TWKHH
8910249,MAAGA
9976159,
7803530,LYTIP
8315669,
9288629,IDBDJ
9778466,
9620542,CNQIN
8875736,SEOEN
1103718,
8609682,
9884930,
9317016,TRSSX
8432338,NLWRG
9663817,OMSOH
9517434,MAPTM
9930181,
9864411,
9099470,PHMNL
9375575,
1148160,
8987163,USMAH
9092513,
9791365,IDBOA
6507983,SEOEN
9701097,
7907178,IDKUA
7359216,SAJED
1110450,
7535353,IDKRG
1027940,
8728244,
9186924,YEADE
9951458,THSGZ
9776080,BNKUB
8899627,JPKCZ
9190913,PKBQM
9249831,DEPAP
9583029,EGSCN
9088732,NOREE
8676271,
8560915,
9671979,
9839492,
9048471,SGJUR
7115127,
9442184,NLRTM
9759367,
9955387,CNDAL
9705914,HRRAB
8424070,EEEHA
9875680,
9512458,KRKAN
8358166,JPHKT
9677210,JPMIZ
8986846,JMKIN
9304796,MYXPQ
8117457,ITPVT
9426427,SGJUR
9769790,
8900414,
8609620,IDKUA
9061150,JPKUH
9398034,IDBPN
9044372,INHZA
9411769,SEHAD
9832248,USHOU
8308977,
8402175,
9224180,
6913015,USYLD
8990471,GBBFS
9806378,BRSSZ
7527899,TRNEM
7432135,CUBHO
9432725,CNZOS
9691125,CNNSA
9924340,RUKZP
9930387,
9886304,IQUQR
8704975,ZACPT
9604665,SGJUR
7813585,GHTEM
8111506,TRTUZ
1100211,EGPSD
8967577,SEGOX
9684574,
1031630,
9936147,CNQZH
9939917,SGJUR
8980658,EESKA
9372535,
8332162,
9253997,EESKA
8000460,
6801054,ESALG
9665267,CNSHA
9688594,
9740469,EGPSD
9710878,BRSSZ
1150230,MEBAR
9445576,SGJUR
9336270,TWTPE
9126730,ECGYE
9755983,
9032472,ZACPT
9101572,IDAGR
9678082,
8227513,USQRT
8104022,PGMAG
9000687,GRPAO
1007354,TRTUZ
8402204,IDKUA
8992247,
9393515,CMKBI
9432529,SGJUR
8124797,
8753706,GBFOR
9166778,
9874583,AUPKL
1055648,VNDQT
9858125,EGAIS
9806251,
7507459,
9982316,CNYJI
9391610,TRGEM
7610270,IDKUA
8821797,SEAGE
9901350,
8019320,NLRTM
9407639,DZAZW
9171101,GBNHO
9719276,
1087706,SGJUR
8026921,IDKUA
8735651,SLFNA
9492866,VNPHU
1007122,SEOEN
8308678,CACHV
9185358,IDBOA
9847205,USORF
9428750,TRYAL
9857224,NLAMS
9117923,AESHJ
9650341,CNSHA
9365104,GBYMO
9327279,IRDAY
9550527,USYWD
9408889,
8713471,CNLYG
9705770,INPRT
8835205,USHOU
8883240,
8120650,CAVAN
7047344,
8737702,
8984587,USALC
8856352,
9105293,CNZOS
9354167,CNQIN
7932343,USJAX
9260732,
9003873,MYSAM
9602332,SGJUR
9600102,CNFZH
8842076,
9651400,AEDXB
9598593,TRCKZ
1106411,
9898216,
9162772,GBYMO
9757266,INDAH
9950741,LTKLJ
8925646,
9564839,
7917862,
6820983,
9332755,FRAYW
9852729,SGJUR
9426908,TGLFW
9815680,CNXAM
9594913,
9883338,PHENI
8700008,
8741507,
9317822,RUNJK
6601674,
9651852,
9435258,SGJUR
9818137,
9799109,
8123030,
9951965,KRYOS
9600293,
9311373,USVOW
6802668,
9796054,BEANR
5074795,ESAGP
9267792,JPKOJ
9211690,
8904721,
1056654,SGJUR
9919735,RUKGD
7042538,
9165499,
7950280,
9416551,PTSIE
9938365,JPYOK
9395264,INBED
7907908,
9384954,EELIU
9245392,
9637698,
9525912,MAPTM
1137666,
9978391,ARBHI
8903246,
9283411,MEBAR
9053165,USRCH
9754537,
9630080,CWWIL
9113654,
9258404,PHBOS
8600179,
9555292,TRTUZ
8768672,
7816862,PYASU
9286803,TTPTS
9488695,
9014822,
9407172,KRICH
7518329,CNSHA
8115863,GBFOR
9683116,NGIMA
1078676,BGBOJ
7702956,
9365582,BRNTR
1102817,
8624278,RUTAG
9126766,ESVLC
8913203,CNZOS
9886316,
9426544,
9369605,JPKCZ
8421808,TRALI
8677782,IDBDJ
9758832,
9188295,BGBOJ
9736731,SGJUR
9540534,BEANR
9593933,RUPGN
9112569,SEOEN
9336555,INBOM
8752427,
9096703,
9125932,KRMUK
7312191,AOLAD
8312069,GUGUM
9403279,SGJUR
9424003,ISSAU
7319072,NOHOT
8980799,USNQV
7820423,
8967395,GBACB
9636644,LYZAW
9931159,SADMM
8733304,FRAYW
9399741,CNNGB
8827052,NOKLE
9272204,USNYC
9532238,
5285306,SESTO
7636365,PLGDY
9656125,NOREE
9244893,SADMM
9369473,AUDAM
1038391,ECSLR
9102253,TGLFW
9769219,NOHOR
9591301,
9431238,GNBFA
8506050,GBGRG
9265574,HKHKG
9665607,MAPTM
7389833,IDKUA
8892837,IDKRG
7407233,
9067881,JPHKT
9567946,TGLFW
1086441,SEOEN
9628154,ITCVV
9125334,CLPUQ
9193343,ESEWE
8121355,MYABU
9281102,JPWAM
9654660,MACAS
8030192,BRPNG
7704837,NOBOO
9601807,EEMTU
9796975,
7638480,USORF
8860834,IDKUA
1024144,SGJUR
9398216,SGJUR
9267431,IDTAB
9210153,ITBRI
8834421,KRCHA
1018664,
9255294,
9382982,ECESM
9066277,FRAYW
9949467,EELAO
8616348,
9757113,GBBFS
8987905,USLAX
9464778,AERMC
9151137,SGJUR
9116709,SEOEN
9308314,GRMYR
8992869,MYABU
8200462,IDKUA
9705902,ZADUR
9498602,NGIMA
9218698,TWTXG
7531838,USPAE
9181821,
8968351,
1027718,MACAS
8205656,SEOEN
9697545,
8413887,IDKUA
7615024,
9954149,DKARO
9715816,MTMLA
9281217,CNSEY
9897078,
9774305,GIGIB
9159000,BGBOJ
8650241,NOHAU
9923695,GBHOM
1067964,
9192428,IDKUA
7425869,IRBUZ
8523319,ROGAL
7739181,AUHNK
9916666,TRKAS
8975574,
9224611,PGLAE
9155236,SEBRO
9678771,
7742619,
8306553,
9911197,
8803496,FRRDN
9672583,IDKUM
9052343,IDKUA
8410419,
9200902,
8710170,
9711236,INPAV
9917529,
9259991,EGPSD
7714636,USMSY
9326160,GIGIB
8513443,NOREE
8304854,PLNOW
9397808,AUGEX
9538490,RUNJK
9397896,FIAKK
9165516,IDKUA
7937501,USSEA
9445007,CNQZH
9591959,FRMTX
9640528,
8906494,TRTUZ
7819175,
7358731,
8708141,
9968085,SGJUR
9263394,SLFNA
9296468,JPTXD
9625463,USPEF
9914656,BRMDD
9656670,GBABD
9618800,CLCLD
8992936,USRWK
9856933,GNKMC
8643808,
8997508,JPYOK
8356443,LYBEN
9191503,JPKOJ
9211975,GBLEI
7827457,ECMEC
9247405,
4902517,GBROY
9224568,NOREE
9623154,CLCNX
7923524,SGJUR
8107282,
9441312,CIABJ
9774642,
9988360,SARTA
9119373,
9556882,CGPNR
9094509,JPHIC
8021804,
9903932,USBOS
7214545,NOOOS
9315630,NOREE
9634139,DKKLH
8407448,USAXR
9044279,
9790971,
1073949,SADMM
9186340,
8899811,
6700614,GHTEM
7928172,MACAS
9191022,CAVAN
8992352,USSAB
8114429,
7433593,INBHU
9970234,NLEEM
7905924,
9749221,MXCME
9371622,SGJUR
9503483,GBHOM
7906772,EETLL
9418224,PTSET
9867267,OMMCT
9270804,IDKUA
7647209,
9328443,ITCVV
9113733,NLRTM
9930466,RUMMK
8828575,HRSPU
9132014,MAPTM
8774839,CNZOS
9784738,FJSUV
1083190,ZACPT
9384215,SAYNB
9743796,CNPLA
9015694,
1023360,SGJUR
9244764,NOALF
8951205,ISSAU
9252797,USFPO
9134141,IDKUA
9662588,INTUT
9969376,
7525970,
9746114,AEAUH
9302619,USHOU
8515922,AESHJ
8837239,GHTEM
8782422,HNRTB
9766437,CAMRE
9995284,CNYJI
7645172,PHOPO
9306550,CATHA
9200201,
9760627,VNDAD
9927160,CNXSA
9458107,VNNGH
9511131,
9385453,TWKHH
9661417,OMSOH
9994565,
9389722,VNSGN
1080021,
1053858,
8012786,
9342372,
9393527,MYSAM
9503067,AESHJ
7505528,
9604354,TRMER
9881081,
9141417,CGPNR
7724253,TRALI
9218428,CNXIU
8360224,
7731244,USEPE
7027899,CNFZH
9968645,FRAGF
7728869,USAXR
9421582,ITOTN
9554937,ESVLG
9197557,PHMNL
9601065,
7355416,IDJPU
9197739,IDKUA
8818300,TRHAY
9995313,ESAGP
8660131,USFOC
9500986,SGJUR
9537800,SGJUR
7901540,SGJUR
8402357,
9958822,GHTEM
7709679,
7627302,IDKUA
9343699,TRIST
9646431,
8406212,
9256793,IDJPU
9881471,AZBAK
8661850,CNLSN
9773480,NZBLU
8102402,
9297266,MYKEM
9239771,GBABD
9719537,OMSLL
1024182,TVFUN
9367891,KRICH
9585558,USAXR
8839940,IDTUA
9405124,JPKNZ
7716086,TRNEM
9377327,MXTAM
9798234,ESBCN
9678484,JPKAE
9133719,IDKUA
9799185,CNRZH
7617620,
9336024,FRAYW
9190028,
9140047,
1025588,NLELX
9568512,SEOEN
8431530,NLKAM
9634048,
9750672,
9084360,IRBUZ
6719768,TRNEM
9877468,SEOEN
9180205,ITGOA
9544243,USNYC
9344239,ESPMA
9734551,AESHJ
9075199,
9751652,
9200146,INIXY
9025285,USFLL
9526722,
9997610,NOOOS
9113032,RUNJK
7813169,
9256937,
9559406,
8753809,
8843836,NLSLU
9794472,ARLPS
8734803,ESCAS
7916105,
9113745,NLMOE
9512757,SAJED
9877391,MUPLU
7531709,TRIST
8517578,
9371402,BEBGK
9934589,
9783007,CAVAN
9133769,
9357391,
9131204,CNFZH
9196163,ESGIJ
1008451,FRNCE
7337218,
8909109,RUVVO
7602352,IDKUA
8704937,ARBUE
9611876,VEGUT
9891866,BRSSZ
8689436,CNSHA
9821835,PEMRI
8919996,IDKUA
9914175,IDJPU
8983179,
9726138,JPTMK
8724391,
9543201,
9941001,CNDJA
4369014,CRVDT
9364851,
9358632,COBAL
9274941,EERAJ
8974142,NGPHC
9892303,INBOM
9737981,HRRJK
7393169,IDKUA
8890839,AEPRA
7904982,ARBUE
8210326,KRKUV
7606310,
1082457,CNSHA
8873336,RUAZO
8130875,CANWP
1106227,RUZAR
1044962,OMOFC
9937763,CNYNT
9557927,DKFDH
7707504,
9208978,SNDKR
9837286,SGJUR
9466013,GBCHD
8859471,MYXPQ
9672416,ZAPLZ
9571650,CAQUE
1049285,EEATL
9986611,MUPLU
9727338,SGJUR
9305025,
9273985,CNQIN
9885049,SGJUR
9641376,
9848041,IDBGG
9805910,
1026520,USGHE
9562996,NOBGO
9205768,AEPRA
9376452,FRIRK
7806489,
9773791,PHDNO
7922104,
9458406,
9125889,CNNSA
8027157,UANLV
9866263,
9603192,
9995442,PACTB
1005875,GRPER
9332339,MXCOA
7420340,
9496226,NGLOS
9442782,INDAH
8920945,NOOOS
7368712,BRRIO
6822230,VUVLI
8036287,EELOU
9492684,USSFO
8683834,CNZNG
7368578,TGLFW
9966738,EGSUZ
9035515,
9738296,NOREE
9624964,IDJPU
9216418,CNJGY
9201023,ESCRS
9701944,SGJUR
8622452,EGADA
9477608,TZDAR
9072290,PLNOW
9217852,
9913535,ECSLR
1014280,ISSTR
7388566,
9524853,
8117885,USSEA
8857253,RUKZP
8663676,NGLOS
9733935,CNSHK
9588029,GBFAL
9213193,MEBAR
9489120,
9619282,
8972560,
9951434,
9670066,JPCHB
8628535,MHMAJ
8593675,TWKHH
7042497,GHTEM
9158264,SEOEN
9656137,CNQIN
1102556,INHZA
9434797,PAMIT
9505792,DKSKA
9244087,
9498729,
8302143,
7833250,AZBAK
7738412,
8889983,MVMLE
9332456,SGJUR
9303089,IDKRG
8664151,
9450208,AEDXB
9467770,LKCMB
9919929,CNHHA
9703538,
9734745,ESRAC
9635987,INIXE
8841814,
8816895,
9793260,TRDYL
8857459,
9681352,OMSLL
9188594,AUSYD
8864969,SLFNA
9572020,
9789764,USTPA
9598529,IRBUZ
8323537,CNDAL
9446568,EELIU
9108661,
9246700,BEANR
9292395,CNJMN
8974908,
8981248,NGWAR
9693630,NGONN
9592410,
8873087,TRTEK
8762898,GRPAO
8720981,CNTAG
8412649,CNLYG
7930515,
1048059,
7360667,
9449211,CVMIN
8663066,ESPMI
8573132,CNHLJ
9332274,
9842932,NLRTM
7931131,INBOM
8984381,
9783124,FIROY
9729611,
9143001,SEOEN
9730892,
8558625,GBPVG
9861342,MUPLU
9214305,INIXY
9960966,NLELX
8788464,SEOEN
9180528,CNSZX
8977431,
9400617,AEQWE
9246279,
9855111,
9772010,SGJUR
9270658,
8700292,
8972998,GBPTL
1028762,SEORX
9423968,
8891974,IDSUB
8691726,
9963944,TGLFW
8865028,
9167667,ROSUL
9222297,EELIU
9187394,SGJUR
9499448,IQUQR
9476721,KRMAS
9126027,
1041025,
9521813,INHZA
9973028,
9820245,IRBND
8348032,FRDPE
8649929,VNTOT
9562374,GAPOG
8430237,TWKHH
8805169,CIABJ
9330678,CNQIN
8400268,SEOEN
9876701,CNSHK
9840427,
8031770,
1055430,BEANR
9913119,
9110858,EELAO
8776320,
9439682,ESCAS
9402067,USPQM
9677947,NOOOS
7626085,PTLIS
9299147,JPAOM
7047186,
9195901,ESGIJ
9820738,
9825037,SGJUR
9214525,
6611071,NGLOS
9553945,MYXPQ
9561904,CIABJ
8308886,SEOEN
8963612,SEGOX
1019888,USSAB
7721213,
7302328,MMRGN
6421660,
9614282,TRISK
9849382,OMSOH
9255701,
9745392,PHNGT
7818212,CNQSN
9539133,FRAYW
1123677,SEOEN
9299422,
9064762,GRPIR
1017763,NGIMA
8604216,
8736459,
9078206,
9631060,SAJEC
9783928,USHOU
9292577,BRSSZ
9605061,THBKK
9063835,KRPUS
9665384,AOLAD
9264518,NGWAR
9477036,TRMRM
9125530,JPHIJ
9168520,
9328041,GBHUL
7726512,USBCG
8915794,NOREE
1048346,CNSHA
9058919,SGJUR
9145281,FRAYW
8617043,BRSSA
8208268,INBHU
9899624,BEZEE
9221114,TGLFW
8359184,
9005467,TRDIL
8688755,CNZOS
9788552,
9647394,AUBTB
9252711,NGLOS
9413078,USAXR
7514000,CNDAL
9566538,CNDJA
9228332,IRBAM
7812098,IDKUA
9784154,CNNSA
9357157,
8872277,
9604770,DJPOD
9624366,JPAOM
9284257,LYMRA
9117129,
9490466,MTMAR
8019825,USORF
7714545,
1034981,
8768969,NGWAR
9521021,BRSSZ
9831000,
9213571,IDKUA
9932646,USMSY
4510429,ARPBG
9922249,DOSDQ
9289439,PTAVE
9958834,
8864957,CNNTG
7223223,LVLPX
6916902,
9118329,SEOEN
9111383,IDKUA
9177301,USJAX
8854691,
1026582,NOREE
9423920,
9558581,PLNOW
6929088,TMKRW
9588354,DOHAI
7632060,KRMOK
9347592,CNSHA
9095826,SEOEN
9298911,SEOEN
8303824,NOREE
1014773,SGJUR
9096727,
7023051,CLCLD
9730830,CNHUN
9215024,SAJED
1099462,
9012214,KRPUS
9700237,CNZHE
9853345,JPKAE
9843338,PTOPO
9516789,LRMLW
8647529,CNBIH
8625583,
8944070,
9441790,JPHHE
9959084,EEATL
8017322,
8876106,ITCHI
9953597,
8904264,SEOEN
9933597,KRTSN
5157975,
9196395,
8866383,
9304681,UAKHE
9307085,JPASA
8915457,NLTNZ
9836658,SGJUR
1039462,NLEEM
9864590,IDSUB
9553452,SARAR
9597628,QARLF
9232395,AESHJ
8125466,TRNEM
9432866,NLRTM
9379985,INBOM
9388211,SNDKR
7728986,
9731365,
8009351,USBOS
9757826,BRSFS
9014705,AUCLF
9630456,INBHU
9322841,RUNVS
8617938,NLRTM
9908970,GBGSY
9311438,
9831268,RUSAB
8875750,SEALX
8692964,
9738791,VUSAN
8723153,RUZAR
9569011,BEANR
9689548,USFPO
9405447,CNXAM
9157179,
9532331,JMKIN
9982689,USSAB
9451264,BRSPB
9790608,
9682021,
7117644,FRAYW
9946075,KRPTK
9013397,CNTIZ
9697208,IDJPU
9860087,ITTPS
9752759,
8211100,LYTIP
9496915,BEANR
9886067,TWKEL
8688626,
9050395,NOREE
8309062,
8601379,CNSHD
8817643,
9894325,
9640372,CNZOS
9947940,CNZOS
1081075,THLCH
9532111,VNNGH
9179842,
9155092,CNNGB
9793090,GHTEM
9356505,MYMUD
9773703,NIRAM
9845805,CNZOS
8705101,DEKEL
9406855,KRYOS
9596791,
9822695,KRTSN
9640293,
9648427,NLRTM
8128755,
8520848,NOREE
9479125,
9327463,
7825514,NZNSN
8512671,NGPHC
8003943,CYFMG
8714970,CNSHA
9542960,
9824332,GBFRB
1029003,ITNAP
9759965,AUDAM
9607863,INBOM
9083172,ROCND
9977074,KRICH
9982550,MYPGG
8933631,
9902160,COBAL
9288069,DECUX
9664512,EEAAK
9192375,
9982756,RUMMK
9451654,RUVVO
9661223,PTOPO
8933746,ARBUE
9727170,AUNTL
8312459,TRALI
9707314,
9897547,COBAL
7425211,NOBSD
9339935,CNZJG
9571648,COSMR
8405854,
8522327,NGPHC
8671946,HKHKG
9316220,ROCND
9139347,KRPUS
9884825,NLAMS
8971229,JPAMX
8670021,
7738670,CNDAL
9423360,SGJUR
9646467,
1034838,CYLMS
9880506,FRAYW
9494010,CMDLA
8959764,TRIZM
9357236,USHOU
8855035,
1012220,PTHOR
9841378,CNCFD
9200316,OMSOH
9688960,
7908201,IENET
9826706,GLGOH
9881196,SGJUR
9967627,KRYOS
8319328,CNDAL
9132935,INVTZ
1151923,
9741190,IDSUB
9882982,USHOU
9890082,JPWAK
9486506,CNHUI
4047147,
9065534,IDKUA
1030820,NLAMS
8852277,
8137794,
9379442,SEGOX
7225128,MTMLA
9705861,
9966087,BRSUA
9808687,
6821999,NLBON
9604093,HKHKG
9840805,
8856314,GBCVE
9856311,
9543603,FRAYW
1107570,IDJPU
9717280,COBAL
8649565,ARMDQ
8020604,
5072060,USGLS
9385300,
9504944,
8810281,KRUSN
8998186,NOREE
9906984,USLGB
9290567,CNSHA
8919180,GBSWA
8418526,AZBAK
9531571,SEORX
7111808,TWKHH
9198965,
9554810,
8891053,ESLAX
9505558,EESBA
9910117,
8716112,JPKKJ
7820473,
9105463,NOREE
9544308,CIABJ
7229710,USDUT
9360556,CDMAT
9183776,USFPO
5165776,
8987486,
9618422,CNTNJ
9610418,CNSHA
9546904,SGJUR
9947108,CNGIS
9247510,FRBIA
9312688,PLNOW
8627141,
9654684,EEAAK
9084449,IDTUA
9348106,NZPOE
9805477,SGJUR
8881670,ITGOO
9674127,
8414922,
7330399,MMRGN
9525716,AEAUH
9875575,GRPER
1115979,CNQZH
9011571,NZDEV
9747974,EEPPO
9315795,ITVCE
9411680,SARTA
9179567,DZSKK
9551208,IDCBN
9940473,
9549607,TRBDM
5311442,
9293997,RUSKA
9465124,AEDXB
1051965,INMUN
9587374,VNVUT
9950260,AUPHE
9731949,BEANR
9599482,
9378254,USAXR
8314794,KRPUS
9987988,GLJJU
9677519,
8884878,
9456147,MXATM
9470155,
6524917,
9546162,EETLL
9760653,JPKWS
9721968,PRSIG
7391733,
8222197,
9337717,INBOM
8958083,
8603987,FOKOL
9207352,INBHU
8699742,GRJKH
9624550,SGJUR
9945100,INHAL
8114728,
8308240,
9511442,BEANR
9773806,JPHTC
9134646,IDKUA
8995457,CNZOS
9970698,AUDAM
9504126,ARSNS
9654646,BEHMM
9701580,JPKWS
9690810,KRYOS
9682899,INBHU
1045497,MMRGN
8421585,KRPUS
8526244,
9477323,CNTNJ
8635394,
8226973,NOREE
9633018,IDBUR
7506015,USSEA
8522262,TRALI
9829186,AEHSN
9365946,
8701325,SEOEN
1105211,INTUT
9037032,
8310360,CNXSA
1059864,CNHMN
9071208,SEOEN
8904953,
9965588,CNZOS
8554057,
9061576,CNHUI
8536471,INDIG
9323041,CNYTN
8977807,USALC
9470325,ARSNS
9164110,INBOM
9271016,USFOC
9595917,CAMRE
9335678,
9598749,AEAUH
8223311,
9423267,MZMPM
9919060,MTMSX
9062867,SEOEN
9113226,CNTNJ
9897834,USFPO
9267780,JPMIZ
7917575,TRBDM
9968023,GBCHD
9654763,CNLSN
7923287,MXCME
9006368,EETES
8987890,USFOC
9180358,
9761164,
9467914,PGPOM
1053781,JPTRG
9490791,GTPRQ
9458119,TRSSX
9571454,CLMJS
8800133,CNWEI
9686871,AUAGS
9611101,
9981051,NLKAT
8671403,CNFAN
8619522,
9655585,QAUMS
8968870,FRLIO
8690289,
9448475,
9590448,AOLAD
9319911,NGWAR
9427988,BEANR
8127488,
9631498,DECUX
9422172,FRCQF
9858840,AUHBA
8643573,
8218902,GBCHD
9976202,NLRTM
8943428,RUAZO
1026271,JPTXD
8710687,TRALI
9642174,
6810158,
7106126,PHODI
8690746,MVMLE
9895305,PACTB
9973080,MXVER
9761566,INBOM
9731559,VEPCN
9404807,BEBGK
8327064,IDJPU
9412385,GBMLF
9093232,JPKOM
9110808,AEHZP
9271602,CNYNT
9920590,RUMMK
9531301,AEPRA
1046764,UYMVD
8222381,TRBDM
9840740,SEAGE
9369526,LVLPX
9683520,MEBAR
8352679,
9688738,
9974151,
9102162,IDBPN
1031109,DKKAL
8775625,SGJUR
9687875,IDBPN
9039602,IDKUA
9447419,TGLFW
9002245,IDKUA
7832804,CYFMG
9839105,
8452534,
8200802,TRTUZ
9611814,CLMJS
9075321,NOREE
9782285,
9545869,SGJUR
8609280,INCCU
9931317,
9513206,RUNJK
9320609,VEAMY
9101596,IDKUA
9779795,SEGOX
9036246,
8743048,
9141132,IDKUA
9887516,CNSHD
9272876,MYXPQ
9304356,EGPSD
8876027,VEPCN
9586174,DECUX
9252498,GNKMC
9548976,SEOEN
9935284,USLAX
8721650,KRPUS
8831637,SEAGE
9456771,CIABJ
9691060,IDLBO
9832406,
9077862,
9031739,IDKUA
9639878,SGJUR
8978461,
9781360,CNJGU
8511847,RUVVO
8027169,UAODS
9776121,JPKIJ
9221009,NOREE
8874483,
9287986,IDWED
7906514,ROCND
9932098,
9680530,GBABD
8222018,INBOM
8979714,ESVLG
9424857,MYKEM
8552786,
9257814,EGPSD
9316799,USHJS
9284518,SGJUR
9287429,
9071521,IDKUA
1052270,TRTUZ
6525832,GYGEO
9604627,CLPUQ
9346330,SLFNA
9449857,MYTPP
9643453,
8226519,
9056129,TMKRW
9987512,THSGZ
8208684,IDKUA
1020825,PLLEA
9537927,GRPME
8767317,EEAAK
9909584,CNNGB
8230560,NOOOS
9249386,
7303281,TRTUZ
8200541,
9150846,IDSUB
9743758,USHOU
9501227,KRMOK
9223083,NLWRG
9735232,PLGDY
7947714,USNBD
9351701,PFPPT
9066655,GBHUL
9791913,ECSLR
8825781,OMSOH
9719226,SEOEN
9539157,
9594353,CNDGY
9515046,INVTZ
9116577,SEOEN
8678968,USQUI
9439553,TRKAS
9703734,HRSUP
8123559,MXVER
1025423,TWTPE
9656981,DKFUH
8308410,BGVAR
8748426,
9684639,AEAUH
9366823,
9077044,USTPA
